Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
40,Yes,Travel_Rarely,625,Research & Development,8,1,Marketing,1,1249,3,Female,52,4,3,Research Scientist,1,Single,6579,22190,2,Y,No,20,3,3,80,3,13,4,2,5,0,5,0
49,No,Travel_Rarely,1285,Human Resources,23,2,Other,1,1250,3,Female,70,3,1,Manager,2,Married,19493,19404,3,Y,No,20,3,3,80,1,37,2,1,38,0,4,6
23,No,Travel_Frequently,1434,Sales,20,4,Marketing,1,1251,3,Female,65,3,1,Sales Representative,3,Married,7106,24502,7,Y,Yes,13,3,4,80,2,2,2,3,10,1,9,11
27,No,Travel_Frequently,897,Sales,27,4,Medical,1,1252,4,Male,57,1,3,Sales Representative,4,Single,16433,16346,6,Y,No,19,4,3,80,1,34,4,2,40,1,10,11
55,No,Travel_Rarely,246,Sales,24,3,Life Sciences,1,1253,2,Male,55,2,1,Manager,2,Married,15931,16272,0,Y,No,25,3,2,80,3,31,4,1,29,0,11,15
37,No,Travel_Rarely,507,Research & Development,25,1,Technical Degree,1,1254,3,Female,43,3,5,Research Scientist,4,Single,17355,15979,7,Y,Yes,20,4,3,80,1,21,2,4,13,5,14,17
41,No,Travel_Frequently,749,Sales,15,2,Other,1,1255,4,Male,47,1,5,Sales Representative,3,Married,1312,8682,1,Y,No,22,3,3,80,2,40,1,4,15,18,12,0
37,No,Travel_Rarely,1085,Research & Development,28,4,Technical Degree,1,1256,1,Female,71,2,2,Manufacturing Director,4,Divorced,10179,12954,1,Y,No,25,3,2,80,1,29,3,4,40,1,0,15
26,No,Travel_Rarely,1038,Research & Development,13,1,Medical,1,1257,2,Male,82,4,2,Research Director,1,Married,11748,6295,5,Y,No,24,3,3,80,1,1,2,2,24,12,10,0
53,No,Travel_Rarely,1248,Research & Development,27,4,Medical,1,1258,1,Male,83,4,3,Research Scientist,4,Married,16908,12804,2,Y,No,16,3,3,80,2,16,1,4,28,16,0,17
50,No,Travel_Rarely,143,Research & Development,12,2,Marketing,1,1259,2,Male,66,4,2,Healthcare Representative,2,Single,5271,5823,9,Y,No,15,3,4,80,2,34,1,2,25,15,6,13
47,No,Travel_Rarely,752,Human Resources,13,1,Marketing,1,1260,1,Female,83,4,5,Human Resources,1,Single,6834,14321,1,Y,No,15,3,1,80,2,31,4,4,9,6,9,17
33,No,Travel_Frequently,1082,Sales,20,4,Medical,1,1261,3,Male,72,4,1,Manager,1,Married,4425,25858,1,Y,No,22,3,3,80,3,6,2,4,5,1,5,1
45,No,Non-Travel,1482,Research & Development,12,1,Human Resources,1,1262,1,Female,55,1,3,Manager,3,Married,15479,13353,7,Y,Yes,16,4,4,80,2,6,2,1,0,7,11,1
58,No,Travel_Rarely,301,Research & Development,5,2,Medical,1,1263,3,Male,55,4,1,Manufacturing Director,3,Married,19978,20490,2,Y,No,23,3,3,80,3,37,0,2,16,11,12,17
45,No,Travel_Rarely,1330,Human Resources,26,1,Medical,1,1264,3,Male,66,3,5,Human Resources,1,Divorced,3676,13028,7,Y,No,23,3,4,80,1,1,0,3,28,14,9,5
39,No,Travel_Rarely,112,Research & Development,14,3,Technical Degree,1,1265,4,Female,51,4,1,Laboratory Technician,4,Married,5436,24656,6,Y,No,20,3,2,80,2,38,4,1,12,2,8,6
29,Yes,Travel_Rarely,377,Research & Development,27,1,Other,1,1266,2,Male,84,3,3,Manager,2,Divorced,6840,7333,1,Y,No,12,3,3,80,1,22,6,4,9,5,15,5
40,No,Travel_Frequently,1286,Sales,12,1,Marketing,1,1267,2,Male,43,1,5,Manager,3,Married,17892,22873,5,Y,Yes,21,3,1,80,2,33,2,3,15,11,10,2
33,No,Travel_Rarely,1201,Human Resources,29,3,Other,1,1268,1,Female,33,3,3,Manager,3,Single,9473,20146,5,Y,Yes,14,3,2,80,0,8,5,1,9,13,3,1
44,Yes,Non-Travel,1461,Research & Development,18,5,Life Sciences,1,1269,3,Female,64,4,1,Laboratory Technician,3,Single,6363,24229,0,Y,Yes,19,3,1,80,3,14,4,4,17,5,10,2
19,No,Travel_Rarely,942,Research & Development,23,1,Technical Degree,1,1270,1,Male,35,1,1,Research Director,3,Married,7130,5405,7,Y,No,14,3,4,80,2,29,2,1,22,15,7,15
26,No,Travel_Rarely,963,Human Resources,22,3,Life Sciences,1,1271,1,Female,43,3,4,Human Resources,4,Single,12367,24379,8,Y,Yes,11,3,4,80,2,6,3,2,11,15,0,0
51,No,Travel_Rarely,849,Research & Development,6,5,Life Sciences,1,1272,4,Male,56,3,1,Manager,3,Married,8358,24726,9,Y,No,20,3,1,80,3,4,0,1,1,6,14,16
34,Yes,Travel_Rarely,817,Research & Development,24,2,Technical Degree,1,1273,3,Male,30,2,2,Manufacturing Director,4,Married,3675,9464,0,Y,No,17,3,4,80,1,24,2,1,4,10,12,3
36,No,Travel_Frequently,820,Research & Development,28,3,Medical,1,1274,1,Male,45,4,4,Manager,4,Married,16583,17656,1,Y,No,20,3,2,80,1,0,5,3,17,9,9,10
41,No,Travel_Rarely,510,Sales,20,5,Life Sciences,1,1275,3,Male,68,1,2,Manager,2,Married,9027,16705,8,Y,No,18,3,3,80,2,38,5,1,7,12,10,4
36,No,Travel_Rarely,1295,Research & Development,28,4,Medical,1,1276,2,Male,56,2,5,Healthcare Representative,3,Married,5883,3311,3,Y,Yes,16,3,4,80,3,27,1,3,32,6,9,16
50,No,Travel_Rarely,600,Sales,25,2,Other,1,1277,1,Male,93,4,4,Sales Representative,1,Married,14842,15176,6,Y,No,11,3,4,80,1,29,6,1,6,6,5,0
28,No,Travel_Rarely,956,Sales,20,4,Technical Degree,1,1278,2,Female,36,3,1,Sales Representative,4,Divorced,15162,18507,3,Y,No,15,3,1,80,0,20,4,4,1,8,14,12
50,Yes,Travel_Frequently,1037,Research & Development,14,4,Marketing,1,1279,4,Male,81,1,5,Research Director,4,Single,3953,7201,2,Y,Yes,24,3,1,80,0,25,1,4,25,4,8,16
27,No,Travel_Rarely,853,Research & Development,25,3,Human Resources,1,1280,1,Male,72,1,5,Research Scientist,4,Divorced,2408,11097,6,Y,No,22,4,1,80,2,39,5,2,25,11,5,7
33,No,Travel_Rarely,956,Research & Development,6,3,Marketing,1,1281,2,Female,75,3,2,Research Scientist,3,Single,1871,16674,2,Y,No,17,3,4,80,0,0,6,2,27,18,10,8
43,No,Travel_Rarely,170,Research & Development,17,5,Human Resources,1,1282,4,Female,77,4,2,Research Director,4,Single,15551,25250,1,Y,Yes,11,3,3,80,2,10,1,3,6,6,2,2
56,No,Travel_Rarely,543,Research & Development,24,5,Marketing,1,1283,2,Male,33,1,2,Manager,4,Married,12892,3602,5,Y,No,25,3,1,80,3,28,0,3,27,16,5,15
27,No,Travel_Rarely,728,Research & Development,28,5,Life Sciences,1,1284,1,Female,86,1,3,Research Director,1,Single,16050,25407,1,Y,Yes,22,3,3,80,2,5,1,1,35,8,2,17
43,No,Travel_Rarely,653,Human Resources,8,4,Life Sciences,1,1285,2,Female,53,2,3,Manager,2,Single,12905,22421,1,Y,Yes,11,3,3,80,0,10,5,4,24,3,1,8
20,No,Travel_Rarely,1371,Human Resources,3,2,Medical,1,1286,3,Male,76,1,5,Human Resources,3,Single,8637,23162,7,Y,Yes,14,3,3,80,2,0,0,4,16,9,13,12
21,No,Travel_Rarely,1356,Research & Development,10,1,Medical,1,1287,4,Male,50,1,4,Manufacturing Director,2,Married,12205,3280,5,Y,No,13,3,3,80,1,2,2,2,19,9,6,13
51,No,Travel_Rarely,1097,Research & Development,26,1,Life Sciences,1,1288,3,Male,58,2,5,Research Director,3,Married,14729,16236,5,Y,No,24,3,1,80,0,18,2,3,33,0,13,6
48,No,Non-Travel,594,Research & Development,16,5,Marketing,1,1289,1,Female,79,3,2,Manufacturing Director,3,Single,8583,11276,1,Y,No,25,3,2,80,0,27,0,1,5,9,10,0
34,No,Travel_Rarely,173,Research & Development,2,2,Human Resources,1,1290,4,Male,96,4,3,Research Scientist,4,Married,18388,24987,1,Y,No,17,3,3,80,2,4,4,3,29,3,3,2
44,No,Travel_Rarely,1157,Research & Development,4,1,Medical,1,1291,4,Male,92,2,1,Research Scientist,4,Single,18093,20547,3,Y,No,13,3,4,80,2,40,5,3,11,15,3,16
34,No,Travel_Rarely,1337,Research & Development,10,2,Medical,1,1292,3,Female,81,3,2,Healthcare Representative,1,Divorced,16215,18278,3,Y,No,20,3,1,80,1,31,1,2,35,10,7,14
29,No,Travel_Rarely,786,Research & Development,10,1,Human Resources,1,1293,4,Male,68,4,3,Research Director,2,Single,19853,2786,4,Y,No,15,4,3,80,3,27,6,2,5,5,1,1
36,No,Travel_Frequently,1257,Research & Development,4,3,Medical,1,1294,4,Male,67,1,1,Laboratory Technician,2,Married,8423,23889,1,Y,No,12,3,4,80,2,2,6,1,21,0,9,14
31,No,Travel_Rarely,1403,Research & Development,15,3,Other,1,1295,1,Female,98,4,5,Laboratory Technician,3,Married,3175,14291,8,Y,No,14,4,3,80,3,21,6,4,16,10,7,15
53,No,Travel_Rarely,866,Research & Development,14,2,Technical Degree,1,1296,2,Female,44,1,2,Research Scientist,2,Married,10204,6080,3,Y,No,14,3,1,80,0,37,5,1,19,13,2,9
35,No,Non-Travel,394,Sales,6,4,Human Resources,1,1297,3,Female,97,3,1,Manager,4,Divorced,15174,23863,8,Y,Yes,11,4,3,80,1,9,3,3,15,8,8,8
31,No,Travel_Frequently,133,Sales,7,3,Technical Degree,1,1298,2,Male,76,4,4,Sales Executive,2,Married,15809,24613,4,Y,No,21,4,1,80,0,22,1,4,1,17,13,17
41,No,Travel_Frequently,1160,Research & Development,20,5,Technical Degree,1,1299,3,Male,73,4,1,Manager,2,Married,8387,14462,4,Y,Yes,16,3,2,80,1,23,6,1,35,3,14,15
50,No,Travel_Rarely,888,Research & Development,28,4,Medical,1,1300,3,Male,72,2,2,Laboratory Technician,4,Married,6565,18571,1,Y,No,19,3,3,80,3,28,3,1,21,14,6,6
29,No,Travel_Rarely,316,Sales,29,1,Technical Degree,1,1301,1,Male,87,3,1,Sales Representative,2,Married,9468,17297,6,Y,No,19,3,1,80,1,37,3,4,24,9,1,8
58,No,Travel_Rarely,178,Research & Development,17,2,Other,1,1302,3,Male,78,1,4,Laboratory Technician,1,Married,16275,9647,0,Y,Yes,22,3,1,80,1,5,2,4,21,5,13,16
37,No,Travel_Rarely,1457,Research & Development,2,4,Human Resources,1,1303,1,Female,36,2,5,Manager,2,Single,2159,20732,7,Y,No,22,3,4,80,0,2,1,1,21,5,8,16
46,No,Travel_Rarely,549,Sales,27,3,Life Sciences,1,1304,3,Female,85,4,1,Sales Executive,2,Single,7239,26945,8,Y,No,19,3,3,80,1,3,2,2,24,8,12,11
59,Yes,Travel_Frequently,559,Research & Development,28,4,Life Sciences,1,1305,2,Male,81,1,3,Manufacturing Director,3,Single,5374,25361,3,Y,No,23,3,2,80,0,10,5,3,17,1,0,11
36,No,Travel_Rarely,981,Human Resources,9,2,Life Sciences,1,1306,1,Male,94,1,3,Human Resources,3,Divorced,16315,19201,8,Y,No,19,3,1,80,0,14,3,3,5,12,4,13
26,No,Travel_Rarely,611,Research & Development,12,1,Other,1,1307,4,Male,96,3,4,Laboratory Technician,3,Divorced,9928,11066,6,Y,No,11,4,1,80,0,36,2,3,1,7,4,5
50,No,Travel_Rarely,1378,Research & Development,1,4,Life Sciences,1,1308,2,Male,97,3,2,Laboratory Technician,2,Single,2657,24719,0,Y,Yes,23,4,2,80,2,21,0,2,22,12,11,16
18,No,Travel_Rarely,1053,Sales,24,4,Human Resources,1,1309,1,Female,33,2,3,Manager,3,Married,5980,25192,2,Y,No,22,3,3,80,2,30,2,3,7,9,10,5
37,No,Travel_Rarely,602,Human Resources,23,4,Marketing,1,1310,2,Male,74,1,3,Human Resources,1,Married,1852,2233,6,Y,No,17,3,1,80,2,23,1,1,18,18,11,14
60,No,Travel_Frequently,474,Research & Development,1,3,Medical,1,1311,4,Female,96,1,1,Manufacturing Director,1,Married,10040,10522,7,Y,No,16,3,4,80,0,39,2,4,24,1,6,14
35,No,Travel_Rarely,1304,Human Resources,21,1,Human Resources,1,1312,1,Male,98,3,3,Human Resources,3,Married,19955,15850,0,Y,No,24,3,2,80,3,13,1,3,24,9,4,5
47,No,Travel_Frequently,929,Research & Development,12,4,Other,1,1313,2,Male,69,2,3,Healthcare Representative,4,Married,11781,16485,6,Y,No,17,4,1,80,2,27,6,2,6,10,3,14
40,No,Travel_Rarely,1385,Sales,16,4,Technical Degree,1,1314,2,Female,94,4,5,Sales Representative,3,Single,17520,19840,8,Y,Yes,16,4,1,80,2,11,1,2,27,4,4,15
27,No,Travel_Frequently,584,Sales,7,4,Human Resources,1,1315,4,Male,92,2,3,Sales Representative,1,Married,15111,14886,0,Y,No,21,3,4,80,3,9,0,2,38,12,2,8
31,No,Travel_Rarely,131,Research & Development,24,1,Other,1,1316,1,Male,30,2,5,Laboratory Technician,4,Single,17775,2436,8,Y,No,15,3,2,80,1,40,4,2,14,6,13,9
40,Yes,Travel_Frequently,1358,Research & Development,12,4,Technical Degree,1,1317,1,Female,92,1,2,Laboratory Technician,2,Single,6915,6221,5,Y,No,17,3,2,80,2,0,2,1,4,14,10,9
22,No,Travel_Frequently,436,Sales,25,4,Medical,1,1318,3,Male,75,3,4,Sales Executive,3,Married,19074,21086,6,Y,Yes,22,3,1,80,0,11,6,3,20,17,10,0
35,No,Travel_Rarely,1283,Research & Development,5,5,Human Resources,1,1319,1,Male,70,2,5,Research Director,4,Married,5541,19362,0,Y,No,14,3,4,80,1,15,2,1,25,16,14,9
35,No,Travel_Rarely,1094,Research & Development,18,3,Other,1,1320,3,Male,42,4,1,Research Scientist,4,Divorced,9333,18318,6,Y,No,11,3,4,80,1,5,4,2,16,12,11,12
53,No,Travel_Frequently,426,Research & Development,9,4,Human Resources,1,1321,2,Male,95,2,3,Laboratory Technician,1,Single,13947,13075,4,Y,Yes,16,3,1,80,0,31,5,4,24,13,5,10
23,No,Travel_Rarely,1160,Research & Development,29,3,Human Resources,1,1322,3,Male,50,4,5,Laboratory Technician,1,Married,6456,8937,3,Y,Yes,13,3,3,80,2,14,6,3,31,16,5,8
54,No,Travel_Frequently,216,Sales,17,4,Technical Degree,1,1323,1,Male,59,2,3,Sales Executive,3,Divorced,6031,9766,7,Y,No,16,3,2,80,0,18,5,4,23,18,2,9
35,No,Non-Travel,650,Research & Development,21,4,Marketing,1,1324,3,Female,51,2,5,Manager,4,Married,3478,19252,2,Y,Yes,12,3,1,80,3,12,4,3,32,13,11,9
46,No,Travel_Frequently,600,Research & Development,3,4,Human Resources,1,1325,3,Female,98,2,3,Research Director,4,Divorced,1088,14653,0,Y,No,19,3,4,80,0,36,5,4,5,17,13,16
41,No,Travel_Rarely,1020,Research & Development,20,5,Human Resources,1,1326,1,Male,64,2,5,Healthcare Representative,3,Divorced,10527,5354,4,Y,No,18,3,1,80,0,17,1,1,12,18,11,7
30,No,Travel_Rarely,849,Research & Development,3,1,Life Sciences,1,1327,2,Male,38,2,4,Manufacturing Director,1,Divorced,19748,12043,7,Y,No,15,3,4,80,1,32,6,3,22,3,7,4
58,No,Non-Travel,957,Research & Development,11,4,Technical Degree,1,1328,1,Male,30,4,3,Healthcare Representative,3,Divorced,5187,22617,1,Y,No,20,3,1,80,1,25,6,2,10,9,5,1
27,No,Travel_Rarely,767,Sales,7,4,Technical Degree,1,1329,1,Male,99,3,2,Sales Executive,3,Married,9368,17013,9,Y,No,13,4,2,80,2,39,2,1,40,6,7,15
19,No,Travel_Rarely,1136,Sales,1,3,Other,1,1330,3,Male,46,1,1,Sales Representative,2,Married,18776,23668,6,Y,Yes,11,3,1,80,2,24,0,1,27,18,4,3
50,No,Travel_Rarely,325,Research & Development,18,3,Human Resources,1,1331,2,Female,84,1,2,Manager,3,Divorced,15675,14761,9,Y,No,18,4,1,80,2,40,4,1,16,14,2,7
44,Yes,Travel_Frequently,1106,Research & Development,7,4,Medical,1,1332,4,Male,32,1,4,Research Director,1,Divorced,1085,14185,4,Y,Yes,13,3,2,80,2,28,0,1,31,16,6,13
56,No,Travel_Rarely,171,Research & Development,15,3,Human Resources,1,1333,2,Male,93,3,3,Healthcare Representative,4,Single,10515,25739,1,Y,Yes,23,3,4,80,3,2,0,2,40,6,3,3
37,Yes,Travel_Rarely,222,Human Resources,23,3,Technical Degree,1,1334,3,Female,76,1,2,Human Resources,1,Single,3728,14732,1,Y,Yes,15,3,2,80,2,6,6,1,0,16,11,4
18,No,Travel_Rarely,1113,Human Resources,6,5,Life Sciences,1,1335,3,Female,45,2,3,Human Resources,4,Single,5700,5460,5,Y,No,17,3,3,80,0,32,3,4,22,1,14,11
18,No,Travel_Frequently,323,Research & Development,21,4,Technical Degree,1,1336,3,Male,93,4,2,Manager,4,Divorced,5689,12107,5,Y,Yes,15,3,4,80,1,1,4,3,17,17,3,11
36,No,Travel_Rarely,1178,Sales,9,2,Life Sciences,1,1337,4,Male,51,1,5,Sales Executive,3,Single,12640,18224,7,Y,Yes,17,3,2,80,2,7,6,4,30,4,0,4
28,No,Travel_Frequently,287,Research & Development,10,5,Human Resources,1,1338,3,Female,100,1,2,Manager,4,Single,4787,10694,7,Y,No,12,3,4,80,1,32,6,1,12,9,13,9
57,No,Travel_Frequently,307,Research & Development,17,2,Other,1,1339,3,Male,72,1,3,Manager,4,Married,5792,12311,7,Y,Yes,25,3,2,80,3,14,6,1,13,13,4,12
23,No,Non-Travel,1405,Research & Development,19,1,Human Resources,1,1340,3,Female,61,2,3,Healthcare Representative,1,Single,5296,23834,5,Y,No,13,3,1,80,1,8,0,4,31,14,4,3
55,No,Travel_Frequently,349,Sales,20,5,Technical Degree,1,1341,2,Female,34,1,4,Sales Representative,3,Divorced,7786,12931,0,Y,No,16,3,2,80,1,8,2,2,36,4,13,7
27,No,Travel_Rarely,1379,Research & Development,6,2,Marketing,1,1342,3,Male,48,3,2,Healthcare Representative,3,Married,13468,9687,5,Y,No,23,3,1,80,1,12,5,4,5,10,13,5
23,No,Travel_Rarely,588,Research & Development,17,2,Marketing,1,1343,4,Male,34,3,1,Laboratory Technician,4,Single,8604,4779,8,Y,Yes,17,4,4,80,2,34,0,1,25,10,9,16
29,No,Travel_Rarely,1216,Research & Development,8,2,Human Resources,1,1344,3,Male,90,1,4,Manufacturing Director,3,Single,7228,12127,8,Y,Yes,21,3,1,80,2,18,1,1,31,14,2,6
24,No,Non-Travel,1415,Human Resources,9,3,Life Sciences,1,1345,3,Male,37,3,3,Human Resources,3,Divorced,10838,21187,8,Y,No,12,3,4,80,1,39,3,2,6,6,11,15
35,No,Travel_Rarely,265,Research & Development,28,1,Human Resources,1,1346,1,Male,38,2,4,Manager,3,Married,12688,9563,0,Y,No,15,4,1,80,0,29,2,3,27,14,11,15
32,Yes,Travel_Rarely,563,Research & Development,3,1,Marketing,1,1347,2,Female,38,1,3,Manager,1,Married,1300,13815,4,Y,Yes,22,3,1,80,0,10,1,1,40,11,7,3
40,No,Travel_Frequently,904,Research & Development,12,2,Technical Degree,1,1348,1,Female,99,2,3,Manager,2,Married,17915,18450,6,Y,No,14,3,3,80,1,6,6,1,34,14,8,16
41,No,Travel_Rarely,1311,Research & Development,13,2,Other,1,1349,1,Female,98,3,5,Manager,2,Divorced,18412,25205,2,Y,No,17,3,1,80,3,38,3,1,7,16,8,0
18,No,Travel_Frequently,363,Sales,8,1,Life Sciences,1,1350,2,Female,80,1,1,Sales Executive,4,Married,12452,22372,4,Y,Yes,12,3,1,80,3,36,2,1,40,8,10,6
23,No,Travel_Rarely,363,Research & Development,23,5,Life Sciences,1,1351,2,Female,35,4,1,Research Scientist,4,Married,11921,9222,0,Y,No,18,3,4,80,2,5,4,4,14,8,8,2
24,No,Travel_Rarely,617,Research & Development,15,3,Life Sciences,1,1352,3,Male,65,4,5,Healthcare Representative,3,Married,14198,6186,1,Y,No,16,3,1,80,2,13,4,4,19,15,15,0
26,No,Travel_Rarely,387,Sales,21,1,Other,1,1353,4,Male,97,1,5,Sales Representative,1,Divorced,9381,18800,0,Y,No,23,3,3,80,2,30,3,1,11,14,0,9
22,No,Travel_Rarely,475,Sales,12,1,Life Sciences,1,1354,4,Female,36,1,3,Sales Executive,3,Married,7950,8438,9,Y,No,16,3,1,80,0,40,6,2,28,16,0,10
31,No,Travel_Rarely,283,Research & Development,27,5,Technical Degree,1,1355,2,Male,86,2,3,Healthcare Representative,2,Married,7706,11868,8,Y,No,23,3,1,80,1,37,2,2,5,10,2,10
41,No,Non-Travel,1260,Sales,22,2,Life Sciences,1,1356,2,Male,31,4,3,Manager,3,Divorced,4042,4686,4,Y,No,24,3,3,80,3,11,6,1,29,12,2,7
31,No,Travel_Rarely,1215,Research & Development,10,1,Other,1,1357,3,Male,87,1,5,Manufacturing Director,2,Divorced,16983,21380,0,Y,No,23,3,2,80,2,36,6,3,2,1,7,14
32,No,Travel_Rarely,303,Research & Development,28,4,Human Resources,1,1358,2,Male,68,2,3,Manager,3,Married,7097,6083,3,Y,No,22,3,1,80,0,29,0,4,34,8,1,8
38,No,Travel_Frequently,852,Research & Development,26,5,Marketing,1,1359,4,Male,93,3,4,Research Scientist,1,Married,6410,11574,4,Y,No,19,3,3,80,0,18,5,3,13,4,3,9
41,No,Travel_Frequently,1005,Sales,18,2,Medical,1,1360,4,Female,59,1,2,Sales Executive,1,Married,19321,12227,1,Y,No,18,4,4,80,3,15,1,4,21,16,8,7
32,No,Travel_Rarely,979,Research & Development,1,4,Marketing,1,1361,3,Male,85,1,2,Laboratory Technician,1,Married,10631,3154,6,Y,Yes,12,3,3,80,3,33,3,3,9,2,14,3
27,No,Non-Travel,1477,Research & Development,18,3,Other,1,1362,1,Male,89,1,4,Research Director,4,Single,12817,21417,9,Y,No,13,3,2,80,0,34,6,3,4,14,12,11
35,No,Travel_Rarely,998,Research & Development,21,1,Other,1,1363,3,Male,53,1,2,Research Scientist,1,Married,5670,17499,8,Y,No,16,3,4,80,1,37,1,4,0,15,3,14
19,Yes,Travel_Rarely,1062,Sales,11,4,Technical Degree,1,1364,4,Male,75,3,1,Sales Executive,2,Married,6279,15583,8,Y,No,20,3,2,80,3,18,3,3,40,8,0,5
39,No,Travel_Rarely,147,Research & Development,5,5,Technical Degree,1,1365,1,Male,62,4,1,Manager,2,Married,14840,6526,8,Y,No,11,3,3,80,1,10,5,4,5,12,11,8
58,No,Travel_Frequently,212,Research & Development,17,5,Technical Degree,1,1366,1,Male,60,2,5,Manager,4,Divorced,9572,3420,0,Y,No,25,3,2,80,0,35,3,4,2,11,12,16
35,No,Travel_Rarely,967,Sales,24,1,Medical,1,1367,3,Male,86,2,2,Manager,2,Single,3814,3479,5,Y,No,25,3,3,80,1,12,0,1,21,13,14,3
22,No,Travel_Rarely,1371,Sales,10,3,Medical,1,1368,2,Female,46,1,1,Manager,4,Divorced,16876,17662,5,Y,No,12,3,3,80,1,30,0,3,39,13,6,7
48,No,Travel_Frequently,659,Sales,14,4,Human Resources,1,1369,3,Male,38,4,5,Manager,4,Single,8657,20718,1,Y,Yes,12,3,2,80,1,20,3,3,3,4,0,4
23,No,Travel_Rarely,1001,Research & Development,1,1,Technical Degree,1,1370,2,Female,64,4,5,Research Director,3,Single,13703,21901,1,Y,No,23,3,2,80,3,24,0,2,10,13,15,6
26,Yes,Travel_Rarely,395,Sales,21,5,Human Resources,1,1371,4,Female,88,3,3,Sales Representative,2,Single,7490,22027,5,Y,Yes,13,3,2,80,3,8,0,3,22,17,4,8
24,No,Travel_Frequently,739,Human Resources,26,1,Technical Degree,1,1372,2,Male,41,2,4,Manager,3,Married,11656,11893,7,Y,No,13,3,2,80,2,10,6,4,20,5,6,16
55,No,Travel_Rarely,1152,Research & Development,23,2,Marketing,1,1373,2,Male,54,1,4,Manufacturing Director,3,Married,15738,2127,2,Y,No,13,3,1,80,0,26,3,1,5,5,6,0
60,No,Travel_Rarely,1024,Research & Development,13,5,Technical Degree,1,1374,1,Male,77,4,1,Research Scientist,1,Married,17819,8196,4,Y,No,21,3,2,80,1,10,3,3,38,5,15,6
42,Yes,Travel_Rarely,261,Human Resources,2,3,Other,1,1375,1,Female,63,1,2,Manager,4,Married,4946,21695,0,Y,Yes,12,3,1,80,0,27,0,4,14,17,5,15
44,No,Non-Travel,1330,Sales,15,4,Medical,1,1376,1,Female,73,1,3,Sales Executive,2,Married,13779,21120,1,Y,No,13,3,2,80,0,40,5,2,27,16,8,1
45,No,Travel_Rarely,1398,Research & Development,28,3,Marketing,1,1377,4,Female,67,3,3,Healthcare Representative,4,Single,18378,14734,5,Y,No,16,3,2,80,1,3,3,2,18,6,8,9
44,No,Travel_Rarely,769,Research & Development,3,4,Other,1,1378,2,Female,87,1,2,Manufacturing Director,3,Married,13215,2689,5,Y,No,20,3,1,80,0,37,1,1,24,17,15,2
41,No,Travel_Rarely,578,Research & Development,7,1,Life Sciences,1,1379,1,Male,92,1,1,Healthcare Representative,4,Single,3726,21438,7,Y,Yes,25,4,2,80,2,7,5,2,37,14,15,10
60,No,Travel_Rarely,844,Research & Development,25,4,Life Sciences,1,1380,2,Female,61,3,5,Research Scientist,1,Single,4612,22407,9,Y,Yes,14,3,3,80,1,5,1,2,13,7,10,12
49,No,Non-Travel,1222,Research & Development,17,1,Life Sciences,1,1381,3,Male,60,1,4,Research Director,1,Single,4860,7747,1,Y,No,14,3,4,80,2,34,3,4,33,15,1,11
21,No,Travel_Rarely,734,Sales,5,1,Technical Degree,1,1382,4,Female,49,2,4,Sales Representative,1,Married,3029,22124,3,Y,No,19,3,3,80,2,8,3,1,11,17,5,10
34,No,Travel_Rarely,144,Research & Development,1,3,Medical,1,1383,4,Male,61,3,3,Manufacturing Director,4,Married,15323,18027,8,Y,No,17,3,3,80,3,26,1,3,12,16,10,13
59,No,Travel_Rarely,203,Human Resources,12,3,Marketing,1,1384,1,Female,89,1,3,Human Resources,4,Divorced,19338,24210,0,Y,No,20,3,3,80,1,4,6,1,1,8,12,9
35,No,Travel_Rarely,1236,Human Resources,18,1,Life Sciences,1,1385,4,Male,65,4,3,Manager,4,Married,10825,17697,8,Y,No,14,3,4,80,0,3,4,4,14,4,12,11
26,No,Travel_Rarely,1202,Sales,25,4,Medical,1,1386,2,Male,79,1,3,Sales Representative,2,Married,12381,4322,9,Y,No,20,3,4,80,3,8,2,2,24,3,7,1
55,No,Non-Travel,1181,Research & Development,26,2,Life Sciences,1,1387,4,Male,59,3,4,Healthcare Representative,2,Single,15702,18207,0,Y,Yes,24,3,1,80,1,21,1,2,26,15,10,0
44,No,Travel_Rarely,278,Sales,14,5,Other,1,1388,1,Female,80,1,5,Sales Representative,2,Single,8903,4777,1,Y,Yes,21,3,2,80,3,11,2,4,17,13,4,2
42,No,Travel_Rarely,340,Research & Development,13,1,Marketing,1,1389,3,Male,80,3,4,Research Scientist,4,Married,9981,8537,6,Y,Yes,22,3,4,80,3,9,3,3,14,13,10,9
36,Yes,Travel_Rarely,653,Sales,28,2,Medical,1,1390,4,Male,67,4,4,Manager,2,Single,12195,23830,4,Y,No,12,3,4,80,3,34,3,1,9,0,7,7
23,No,Travel_Rarely,424,Human Resources,23,2,Technical Degree,1,1391,1,Male,96,4,1,Human Resources,3,Single,6794,26205,9,Y,No,24,3,3,80,2,7,2,2,37,18,10,6
